member_name,rank,pac_cmte_id,pac_name,connected_org,total,count
Mike Carey,5,C00041566,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES (ASAE) PAC,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES (ASAE),10000,2
Mike Carey,6,C00337626,MORGAN STANLEY POLITICAL ACTION COMMITTEE,,10000,4
Mike Carey,7,C00426775,CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMMUNICATIONS INC.,10000,2
Mike Carey,8,C00358663,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),AMERICAN RESORT DEVELOPMENT ASSOCIATION,10000,3
Mike Carey,9,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,4
Mike Carey,10,C00481309,NETJETS INC. PAC,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),10000,6
Mike Carey,11,C00495002,AMERICAN INVESTMENT COUNCIL POLITICAL ACTION COMMITTEE,AMERICAN INVESTMENT COUNCIL,10000,2
Mike Carey,12,C00409516,"DIRECT SUPPLY, INC. PARTNERS PAC (DSI PARTNERS PAC)",,10000,2
Mike Carey,13,C00406215,NATIONWIDE MUTUAL INSURANCE COMPANY FINANCIAL & INVESTMENTS POLITICAL ACTION COMMITTEE,NATIONWIDE MUTUAL INSURANCE COMPANY,10000,6
Mike Carey,14,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,5
Mike Carey,15,C00065870,POLITICAL EDUCATION PATTERNS POLITICAL ARM INTL UNION OPERATING ENG LOCAL 18,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 18,10000,2
Mike Carey,16,C00040279,ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,10000,2
Mike Carey,17,C00051979,NISOURCE INC. PAC,NISOURCE INC.,10000,4
Mike Carey,18,C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL BEER WHOLESALERS ASSOCIATION,10000,5
Mike Carey,19,C00332833,CARDINAL HEALTH INC. PAC,,10000,2
Mike Carey,20,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),AMERICAN COUNCIL OF ENGINEERING COMPANIES,10000,7
Mike Crapo,1,C00002238,NATIONAL COUNCIL OF FARMER COOPERATIVES CO-OP/PAC,NATIONAL COUNCIL OF FARMER COOPERATIVES,10000,2
Mike Crapo,2,C00279497,POLARIS INDUSTRIES POLITICAL PARTICIPATION PROGRAM,POLARIS INDUSTRIES INC,10000,2
Mike Crapo,3,C00396895,GILEAD SCIENCES INC HEALTHCARE POLICY PAC,"GILEAD SCIENCES, INC.",10000,2
Mike Crapo,4,C00160770,WALGREEN CO PAC (WALGREENSPAC),WALGREEN CO,10000,2
Mike Crapo,5,C00010983,JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,10000,4
Mike Crapo,6,C00574921,RYAN LLC POLITICAL ACTION COMMITTEE (RYANPAC),,10000,2
Mike Crapo,7,C00296640,REPUBLICAN MAJORITY FUND,,10000,2
Mike Crapo,8,C00455717,FREE STATE PAC,RED VICTORY 2022,10000,2
Mike Crapo,9,C00120873,J. R. SIMPLOT COMPANY POLITICAL ACTION COMMITTEE,,10000,2
Mike Crapo,10,C00012310,BLACK & VEATCH POLITICAL ACTION COMMITTEE (BLACK & VEATCH PAC),BLACK & VEATCH CORPORATION,9000,4
Mike Crapo,11,C00442905,GARNEY HOLDING CO. PAC,,9000,2
Mike Crapo,12,C00342394,EBAY INC-COMMITTEE FOR RESPONSIBLE INTERNET COMMERCE,,7500,2
Mike Crapo,13,C00424838,NOVO NORDISK INC. PAC (NOVO NORDISK PAC),,7500,3
Mike Crapo,14,C00361741,INTUIT INC. 21ST CENTURY LEADERSHIP FUND,,7500,2
Mike Crapo,15,C00357863,BOSTON SCIENTIFIC CORPORATION POLITICAL ACTION COMMITTEE (BSC PAC),BOSTON SCIENTIFIC CORPORATION,7000,2
Mike Crapo,16,C00289058,GENESEE & WYOMING INC. PAC,GENESEE & WYOMING INC.,6025,2
Mike Crapo,17,C00253369,"INVESCO HOLDING COMPANY (US), INC. EMPLOYEE POLITICAL ACTION COMMITTEE","INVESCO HOLDING COMPANY (US), INC.",6000,3
Mike Crapo,18,C00590315,SAMSUNG ELECTRONICS AMERICA INC POLITICAL ACTION COMMITTEE,,5500,3
Mike Crapo,19,C00496752,ENTERPRISE PRODUCTS PARTNERS L.P. POLITICAL ACTION COMMITTEE,NONE,5500,2
Mike Crapo,20,C00244863,NATIONAL ROOFING CONTRACTORS ASSOCIATION ROOF PAC,NATIONAL ROOFING AND CONTRACTORS ASSOCIATION,5000,2
Mike Kelly,1,C00401299,"FRESENIUS MEDICAL CARE HOLDINGS, INC. POLITICAL ACTION COMMITTEE","FRESENIUS MEDICAL CARE HOLDINGS, INC.",10000,4
Mike Kelly,2,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,2
Mike Kelly,3,C00452052,"ENDO, INC. POLITICAL ACTION COMMITTEE (ENDO PAC)","ENDO, INC.",10000,4
Mike Kelly,4,C00477653,COX ENTERPRISES PAC (COXPAC) INC.,,10000,3
Mike Kelly,5,C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL BEER WHOLESALERS ASSOCIATION,10000,7
Mike Kelly,6,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Mike Kelly,7,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,AMERICAN HOSPITAL ASSOCIATION,10000,6
Mike Kelly,8,C00158881,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,NEW YORK LIFE INSURANCE COMPANY,10000,5
Mike Kelly,9,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,10000,2
Mike Kelly,10,C00496307,MARATHON PETROLEUM CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE (MPAC),MARATHON PETROLEUM CORPORATION,10000,3
Mike Kelly,11,C00197095,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE (NMPAC),,10000,5
Mike Kelly,12,C00227744,ERNST & YOUNG POLITICAL ACTION COMMITTEE,,10000,2
Mike Kelly,13,C00233304,NAIOP-PAC,"NAIOP, INC.",10000,2
Mike Kelly,14,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH, INC.",10000,3
Mike Kelly,15,C00113241,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL APARTMENT ASSOCIATION,10000,3
Mike Kelly,16,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,2
Mike Kelly,17,C00384818,CVS HEALTH PAC,CVS HEALTH,10000,3
Mike Kelly,18,C00002972,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION AMERICA'S ELECTRIC COOPERATIVES PAC,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),10000,6
Mike Kelly,19,C00248716,COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORPORATION,10000,3
Mike Kelly,20,C00250399,AUTOMOTIVE FREE INTERNATIONAL TRADE PAC,NONE,10000,2
Mike Thompson,1,C00831404,"WITH HONOR FUND II, INC.",NONE,14935,2
Mike Thompson,2,C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN MEDICAL ASSOCIATION,10000,3
Mike Thompson,3,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,4
Mike Thompson,4,C00447284,NATIONAL ASSOCIATION OF PROFESSIONAL EMPLOYER ORGANIZATIONS (NAPEO PAC),NATIONAL ASSOCIATION OF PROFESSIONAL EMPLOYER ORGANIZATIONS (NAPEO),10000,2
Mike Thompson,5,C00442913,BURNS AND MCDONNELL INC. PAC,"BURNS & MCDONNELL, INC.",10000,2
Mike Thompson,6,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,INDIANA DENTAL PAC,10000,4
Mike Thompson,7,C00257246,GAP INC. GOOD GOVERNMENT FUND,GAP INC.,10000,3
Mike Thompson,8,C00065219,WINE INSTITUTE PAC,,10000,3
Mike Thompson,9,C00064766,"UNITED PARCEL SERVICE, INC. PAC (UPSPAC)","UNITED PARCEL SERVICE, INC.",10000,2
Mike Thompson,10,C00763664,TRACTOR SUPPLY COMPANY POLITICAL ACTION COMMITTEE,TRACTOR SUPPLY COMPANY,10000,4
Mike Thompson,11,C00236414,TRANSAMERICA CORPORATION PAC,TRANSAMERICA,10000,3
Mike Thompson,12,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,2
Mike Thompson,13,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,4
Mike Thompson,14,C00304832,CONSTELLATION BRANDS INC POLITICAL ACTION COMMITTEE,"CONSTELLATION BRANDS, INC.",10000,2
Mike Thompson,15,C00034157,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),AFLAC,10000,3
Mike Thompson,16,C00305318,BLUE DOG POLITICAL ACTION COMMITTEE,NONE,10000,6
Mike Thompson,17,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Mike Thompson,18,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,4
Mike Thompson,19,C00227744,ERNST & YOUNG POLITICAL ACTION COMMITTEE,,10000,4
Mike Thompson,20,C00023580,NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND),BRANCH 193 NATIONAL ASSOCIATION OF LETTER CARRIERS POLITICAL ACTION COMMITTEE,10000,4
Nathaniel Moran,1,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,11510,8
Nathaniel Moran,2,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,2
Nathaniel Moran,3,C00428052,MAJORITY COMMITTEE PAC--MC PAC,MCCARTHY VICTORY FUND,10000,2
Nathaniel Moran,4,C00437525,TEXAS SPINE AND JOINT LTD PAC,,10000,1
Nathaniel Moran,5,C00214981,TEXAS FARM BUREAU AGFUND,TEXAS FARM BUREAU,9605,3
Nathaniel Moran,6,C00268904,TRINITY INDUSTRIES EMPLOYEE POLITICAL ACTION COMMITTEE (SF) INC.,TRINITY INDUSTRIES INC.,8000,4
Nathaniel Moran,7,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,8000,3
Nathaniel Moran,8,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,AMERICAN HOSPITAL ASSOCIATION,7000,4
Nathaniel Moran,9,C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL BEER WHOLESALERS ASSOCIATION,6500,4
Nathaniel Moran,10,C00481531,TEXAS REPUBLICANS UNITED POLITICAL ACTION COMMITTEE (TRU PAC),TEAM MCCAUL TEXAS VICTORY,6500,3
Nathaniel Moran,11,C00449546,BROOKSHIRE GROCERY COMPANY PAC,,6100,2
Nathaniel Moran,12,C00165159,REPUBLICAN MAINSTREET PARTNERSHIP PAC,NONE,6000,6
Nathaniel Moran,13,C00369751,"DELL TECHNOLOGIES, INC. POLITICAL ACTION COMMITTEE","DELL TECHNOLOGIES, INC.",6000,3
Nathaniel Moran,14,C00226548,VISTRA EMPLOYEE POLITICAL ACTION COMMITTEE OF VISTRA CORP.,VISTRA CORP.,5500,7
Nathaniel Moran,15,C00672733,BULLDOG PAC,,5000,1
Nathaniel Moran,16,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,AMERICAN CRYSTAL SUGAR COMPAY,5000,1
Nathaniel Moran,17,C00199711,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,HEALTH CARE SERVICE CORPORATION,5000,2
Nathaniel Moran,18,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),AMERICAN BANKERS ASSOCIATION (ABA),5000,6
Nathaniel Moran,19,C00336743,ASIAN AMERICAN HOTEL OWNERS ASSOCIATION PAC (AAHOA PAC),ASIAN AMERICAN HOTEL OWNERS ASSOCIATION,5000,1
Nathaniel Moran,20,C00400333,"INTERDIGITAL, INC., PAC","INTERDIGITAL, INC.",5000,2
Nicole Malliotakis,1,C00816108,HISPANIC LEADERSHIP TRUST PARTNERSHIP,NONE,15500,5
Nicole Malliotakis,2,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,14815,14
Nicole Malliotakis,3,C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS,12500,2
Nicole Malliotakis,4,C00488262,NETJETS ASSOCIATION OF SHARED AIRCRAFT PILOTS PAC; NJASAP PAC,,10000,4
Nicole Malliotakis,5,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,3
Nicole Malliotakis,6,C00428052,MAJORITY COMMITTEE PAC--MC PAC,MCCARTHY VICTORY FUND,10000,2
Nicole Malliotakis,7,C00029504,ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 965 PEF,10000,3
Nicole Malliotakis,8,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Nicole Malliotakis,9,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH, INC.",10000,2
Nicole Malliotakis,10,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,COUNCIL OF INSURANCE AGENTS & BROKERS,10000,3
Nicole Malliotakis,11,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,2
Nicole Malliotakis,12,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,10000,2
Nicole Malliotakis,13,C00809970,HISPANIC LEADERSHIP TRUST,HISPANIC LEADERSHIP TRUST PARTNERSHIP,10000,2
Nicole Malliotakis,14,C00570945,E-PAC,ELISE VICTORY FUND,10000,2
Nicole Malliotakis,15,C00072025,NATIONAL RURAL LETTER CARRIERS' ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,10000,2
Nicole Malliotakis,16,C00683508,FOREVER YOUTH ORGANIZATION UTILIZING A NEW GENERATION PAC,KIM VICTORY FUND,10000,2
Nicole Malliotakis,17,C00431361,TEACHERS INSURANCE ANNUITY ASSOCIATION OF AMERICA PAC (TIAA PAC),,10000,4
Nicole Malliotakis,18,C00744532,SUPPORT TAXFIGHTERS & ELECT EFFECTIVE LEADERS PAC,STEEL VICTORY FUND,10000,2
Nicole Malliotakis,19,C00118943,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,10000,3
Nicole Malliotakis,20,C00089458,"NATIONAL STONE, SAND & GRAVEL ASSOCIATION ROCKPAC","NATIONAL STONE, SAND AND GRAVEL ASSOCIATION",10000,2
Peter Welch,1,C00003855,"NATIONAL CONFECTIONERS ASSOCIATION OF THE UNITED STATES, INC. POLITICAL ACTION COMMITTEE (CANDY PAC)",NATIONAL CONFECTIONERS ASSOCIATION,10000,2
Peter Welch,2,C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS,5000,1
Peter Welch,3,C00293910,AMERICAN ASSOCIATION OF ORTHODONTISTS POLITICAL ACTION COMMITTEE,AMERICAN ASSOCIATION OF ORTHODONTISTS,5000,1
Peter Welch,4,C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,5000,1
Peter Welch,5,C00000885,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES POLITICAL ACTION TOGETHER POLITICAL COMMITTEE,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,2500,1
Peter Welch,6,C00196246,AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC),AMERICAN ACADEMY OF OPHTHALMOLOGY,2500,1
Peter Welch,7,C00013961,"SHEET METAL & AIR CONDITIONING CONTRACTORS' NATIONAL ASSOC., INC. POLITICAL ACTION COMMITTEE",,2500,1
Peter Welch,8,C00001388,"DAIRY FARMERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE; AKA DFA-PAC","DAIRY FARMERS OF AMERICA, INC.",2500,1
Peter Welch,9,C00022368,"NATIONAL ASSOCIATION OF CHAIN DRUG STORES, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF CHAIN DRUG STORES, INC.",2000,1
Peter Welch,10,C00692384,LIVERAMP INC.'S COMMITTEE PROMOTING ETHICAL DATA USAGE (RAMPAC),"LIVERAMP, INC.",1500,1
Peter Welch,11,C00040329,NATIONAL RETAIL FEDERATION RETAILPAC,,1000,1
Peter Welch,12,C00009357,"THE RECORDING INDUSTRY ASSOCIATION OF AMERICA, INC. POLITICAL ACTION COMMITTEE","THE RECORDING INDUSTRY ASSOCIATION OF AMERICA, INC.",1000,1
Peter Welch,13,C00238725,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,1000,1
Peter Welch,14,C00262295,CTIA - THE WIRELESS ASSOCIATION POLITICAL ACTION COMMITTEE,CTIA - THE WIRELESS ASSOCIATION,1000,1
Peter Welch,15,C00002766,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION ACTIVE BALLOT CLUB,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,1000,1
Peter Welch,16,C00332643,BRYAN CAVE LLP POLITICAL ACTION COMMITTEE,NONE,1000,1
Peter Welch,17,C00522094,PSYCHOLOGY PAC OF AMERICAN PSYCHOLOGICAL ASSOCIATION SERVICES INC.,AMERICAN PSYCHOLOGICAL ASSOCIATION SERVICES INC. (APASI),1000,1
Peter Welch,18,C00404178,NIXON PEABODY LLP PAC,NONE,500,1
Peter Welch,19,C00014555,FOOD MARKETPLACE INC. POLITICAL ACTION COMMITTEE FMI FOODPAC,FOOD MARKETPLACE INC.,312,1
Peter Welch,20,C00207795,NBT PAC FEDERAL FUND,,0,2
Randy Feenstra,1,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,76790,7
Randy Feenstra,2,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,18525,10
Randy Feenstra,3,C70002563,NATIONAL ASSOCIATION OF REALTORS,,15268,2
Randy Feenstra,4,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH, INC.",10002,4
Randy Feenstra,5,C00250399,AUTOMOTIVE FREE INTERNATIONAL TRADE PAC,NONE,10000,2
Randy Feenstra,6,C00201871,NATIONAL PORK PRODUCERS COUNCIL PORK PAC,NATIONAL PORK PRODUCERS COUNCIL,10000,2
Randy Feenstra,7,C00204099,DEERE & COMPANY PAC (AKA JOHN DEERE PAC),DEERE & COMPANY,10000,3
Randy Feenstra,8,C00064766,"UNITED PARCEL SERVICE, INC. PAC (UPSPAC)","UNITED PARCEL SERVICE, INC.",10000,2
Randy Feenstra,9,C00211318,DELOITTE POLITICAL ACTION COMMITTEE,NONE,10000,4
Randy Feenstra,10,C00227744,ERNST & YOUNG POLITICAL ACTION COMMITTEE,,10000,5
Randy Feenstra,11,C00236414,TRANSAMERICA CORPORATION PAC,TRANSAMERICA,10000,4
Randy Feenstra,12,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,2
Randy Feenstra,13,C00255752,AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE (ASA PAC),AMERICAN SOCIETY OF ANESTHESIOLOGISTS,10000,5
Randy Feenstra,14,C00197095,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE (NMPAC),,10000,5
Randy Feenstra,15,C00259572,AMERICAN CLEAN POWER ASSOCIATION CLEANPOWER PAC,,10000,5
Randy Feenstra,16,C00274431,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),UNITEDHEALTH GROUP INCORPORATED,10000,4
Randy Feenstra,17,C00035006,CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION,CHEVRON CORPORATION,10000,2
Randy Feenstra,18,C00280222,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,,10000,4
Randy Feenstra,19,C00284885,THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,THE HOME DEPOT INC.,10000,3
Randy Feenstra,20,C00337626,MORGAN STANLEY POLITICAL ACTION COMMITTEE,,10000,4
Raphael Warnock,1,C00828533,WORKER POWER PAC FOR GEORGIA,,1030000,1
Raphael Warnock,2,C00489799,PLANNED PARENTHOOD VOTES,NONE,356515,14
Raphael Warnock,3,C00828343,RELAY,NONE,189238,1
Raphael Warnock,4,C00606962,WORKING FAMILIES PARTY PAC,NONE,188624,5
Raphael Warnock,5,C00678839,INDIVISIBLE ACTION,NONE,70365,5
Raphael Warnock,6,C00685693,CASA IN ACTION PAC,NONE,32826,8
Raphael Warnock,7,C00747998,CARE IN ACTION PAC,NONE,31833,23
Raphael Warnock,8,C00523621,UNITED WE CAN,NONE,14720,1
Raphael Warnock,9,C00573261,END CITIZENS UNITED,LET AMERICA VOTE PAC,12400,1
Raphael Warnock,10,C00530766,WOMEN SPEAK OUT PAC,NONE,11465,2
Raphael Warnock,11,C00300426,SOUTHEAST COTTON COMMITTEE (SECC) SOUTHERN COTTONGROWERS INC/SE COTTON GINNERS ASSN,"SOUTHERN COTTON GROWERS, INC.",10000,2
Raphael Warnock,12,C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS,9470,1
Raphael Warnock,13,C00753277,BLACK VOTERS MATTER ACTION PAC,NONE,9300,3
Raphael Warnock,14,C00761064,API PA VOTES,NONE,8469,9
Raphael Warnock,15,C00405555,NATIONAL COUNCIL OF TEXTILE ORGANIZATIONS INC POLITICAL ACTION COMMITTEE,NATIONAL COUNCIL OF TEXTILE ORGANIZATIONS INC POLITICAL ACTION COMMITTEE,7500,2
Raphael Warnock,16,C00374298,NATIONAL PEANUT BUYING POINTS ASSOCIATION PEANUT BUYING POINT PAC,NATIONAL PEANUT BUYING POINTS ASSOCIATION,5000,1
Raphael Warnock,17,C00211037,"ALABAMA PEANUT PRODUCERS ASSOCIATION, PEANUTPAC OF ALABAMA","ALABAMA PEANUT PRODUCERS ASSOCIATION, PEANUTPAC OF ALABAMA",5000,1
Raphael Warnock,18,C00333104,THE AMERICAN SOCIETY OF PENSION PROFESSIONALS AND ACTUARIES POLITICAL ACTION COMMITTEE (ASPPA-NAPA PAC) A/K/A AMERICAN RETIREMENT ASSOCIATION POLITICAL ACTION COMMITTEE (ARA PAC),,5000,1
Raphael Warnock,19,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,AMERICAN COUNCIL OF LIFE INSURERS,5000,1
Raphael Warnock,20,C00127779,PRUDENTIAL FINANCIAL INC. FEDERAL POLITICAL ACTION COMMITTEE (AKA - PRUDENTIAL FEDERAL PAC),"PRUDENTIAL FINANCIAL, INC.",5000,1
Richard Neal,1,C00089243,MASSACHUSETTS DEMOCRATIC STATE COMMITTEE - FED FUND,DEMOCRATIC GRASSROOTS VICTORY FUND,23075,1
Richard Neal,2,C00442913,BURNS AND MCDONNELL INC. PAC,"BURNS & MCDONNELL, INC.",15000,3
Richard Neal,3,C00509356,CERRIS INC. POLITICAL ACTION COMMITTEE (FORMERLY KNOW AS MMC CORP PAC),CERRIS INC.,12000,4
Richard Neal,4,C00076810,GENERAL MOTORS COMPANY POLITICAL ACTION COMMITTEE (GM PAC),GENERAL MOTORS COMPANY,12000,3
Richard Neal,5,C00248716,COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORPORATION,11000,3
Richard Neal,6,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,10001,3
Richard Neal,7,C00147975,KIDSPAC,,10000,2
Richard Neal,8,C00114132,AMERICAN VETERINARY MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN VETERINARY MEDICAL ASSOCIATION,10000,4
Richard Neal,9,C00118943,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,10000,2
Richard Neal,10,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,5
Richard Neal,11,C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL BEER WHOLESALERS ASSOCIATION,10000,2
Richard Neal,12,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,AMERICAN COUNCIL OF LIFE INSURERS,10000,5
