pac_cmte_id,pac_name,total_given,num_recipients,recipients,r_total,d_total,connected_org,cmte_type,cmte_designation
C00369751,"DELL TECHNOLOGIES, INC. POLITICAL ACTION COMMITTEE",225000,44,"Ben Ray Lujan, Beth Van Duyne, Blake Moore, Brad Schneider, Brian Fitzpatrick, Carol Miller, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Dwight Evans, Greg Murphy, Gwen Moore, James Lankford, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Cornyn, John Thune, Kevin Hern, Linda Sanchez, Lloyd Doggett, Maggie Hassan, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Crapo, Mike Kelly, Mike Thompson, Nathaniel Moran, Randy Feenstra, Richard Neal, Ron Estes, Ron Wyden, Rudy Yakym, Stacey Plaskett, Steven Horsford, Suzan DelBene, Terri Sewell, Tim Scott, Todd Young, Vern Buchanan",149000,76000,"DELL TECHNOLOGIES, INC.",Q,B
C00064766,"UNITED PARCEL SERVICE, INC. PAC (UPSPAC)",300500,44,"Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Dwight Evans, Greg Murphy, Greg Steube, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Kevin Hern, Linda Sanchez, Lloyd Doggett, Lloyd Smucker, Marsha Blackburn, Max Miller, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Vern Buchanan",183500,117000,"UNITED PARCEL SERVICE, INC.",Q,B
C00107235,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,278500,44,"Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, Don Beyer, Greg Steube, Gwen Moore, James Lankford, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Linda Sanchez, Lloyd Smucker, Maggie Hassan, Mark Warner, Marsha Blackburn, Max Miller, Michelle Fischbach, Mike Carey, Mike Crapo, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Tim Scott",140000,138500,NONE,Q,B
C00211318,DELOITTE POLITICAL ACTION COMMITTEE,301000,44,"Aaron Bean, Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Dwight Evans, Greg Murphy, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Smucker, Mark Warner, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Vern Buchanan",173500,127500,NONE,Q,B
C00158881,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,351000,44,"Aaron Bean, Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, Don Beyer, Dwight Evans, Gwen Moore, Jason Smith, Jimmy Panetta, Jodey Arrington, John Barrasso, John Cornyn, John Larson, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Smucker, Maggie Hassan, Mark Warner, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Vern Buchanan",215000,136000,NEW YORK LIFE INSURANCE COMPANY,Q,B
C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),385000,44,"Aaron Bean, Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, Don Beyer, Greg Murphy, Greg Steube, Gwen Moore, James Lankford, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Cornyn, John Larson, Kevin Hern, Linda Sanchez, Lloyd Smucker, Mark Warner, Michelle Fischbach, Mike Carey, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Tim Scott, Vern Buchanan",245000,140000,UBS AMERICAS INC.,Q,B
C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,379500,43,"Aaron Bean, Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, Don Beyer, Dwight Evans, Greg Murphy, Greg Steube, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Larson, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Doggett, Lloyd Smucker, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Sheldon Whitehouse, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Vern Buchanan",216000,163500,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,Q,B
C00016683,PFIZER INC. PAC,174000,43,"Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Greg Murphy, James Lankford, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Thune, Kevin Hern, Linda Sanchez, Lloyd Smucker, Marsha Blackburn, Max Miller, Michelle Fischbach, Mike Carey, Mike Crapo, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Vern Buchanan",124500,49500,PFIZER INC.,Q,B
C00431312,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION POLITICAL ACTION COMMITTEE,181000,43,"Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brian Fitzpatrick, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Greg Murphy, Greg Steube, Gwen Moore, James Lankford, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Cornyn, John Larson, John Thune, Kevin Hern, Linda Sanchez, Lloyd Smucker, Maggie Hassan, Mark Warner, Marsha Blackburn, Mike Carey, Mike Crapo, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Tim Scott, Vern Buchanan",112500,68500,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION,Q,B
C00251876,AMGEN INC. POLITICAL ACTION COMMITTEE,205500,43,"Aaron Bean, Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, Greg Murphy, Greg Steube, Gwen Moore, James Lankford, Jason Smith, Jimmy Gomez, Jodey Arrington, John Barrasso, John Larson, Kevin Hern, Linda Sanchez, Lloyd Smucker, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Tim Scott, Todd Young, Vern Buchanan",155500,50000,AMGEN INC.,Q,B
C00140061,NATIONAL EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE / AMERICAN COLLEGE OF EMERGENCY PHYSICIANS,213500,43,"Aaron Bean, Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, Don Beyer, Dwight Evans, Greg Murphy, Gwen Moore, Jason Smith, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, John Thune, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Doggett, Lloyd Smucker, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Vern Buchanan",134000,79500,AMERICAN COLLEGE OF EMERGENCY PHYSICIANS,Q,U
C00121319,THRIVENT FINANCIAL FOR LUTHERANS POLITICAL ACTION COMMITTEE,195000,43,"Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Chuck Grassley, Claudia Tenney, Danny Davis, Darin LaHood, Dwight Evans, Gwen Moore, James Lankford, Jason Smith, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, John Thune, Kevin Hern, Linda Sanchez, Lloyd Smucker, Maggie Hassan, Mark Warner, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Crapo, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Ron Johnson, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Tim Scott, Tina Smith, Vern Buchanan",110000,85000,THRIVENT FINANCIAL FOR LUTHERANS,Q,U
C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),364000,43,"Aaron Bean, Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Dwight Evans, Greg Murphy, Greg Steube, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Kevin Hern, Linda Sanchez, Lloyd Smucker, Maria Cantwell, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steven Horsford, Suzan DelBene, Terri Sewell, Vern Buchanan",256500,107500,AMERICAN BANKERS ASSOCIATION (ABA),Q,B
C00170258,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,129000,43,"Aaron Bean, Adrian Smith, Ben Ray Lujan, Beth Van Duyne, Brad Schneider, Brendan Boyle, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Dwight Evans, Greg Steube, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Kevin Hern, Linda Sanchez, Lloyd Smucker, Maggie Hassan, Marsha Blackburn, Max Miller, Michelle Fischbach, Mike Carey, Mike Crapo, Mike Kelly, Mike Thompson, Randy Feenstra, Richard Neal, Ron Estes, Ron Wyden, Rudy Yakym, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Tim Scott, Tina Smith, Vern Buchanan",91000,38000,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,Q,B
C00104901,AKIN GUMP STRAUSS HAUER & FELD LLP CIVIC ACTION COMMITTEE (AKA AKIN GUMP PAC),120500,43,"Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Greg Murphy, James Lankford, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Thune, Kevin Hern, Linda Sanchez, Lloyd Doggett, Lloyd Smucker, Mark Warner, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Crapo, Mike Kelly, Mike Thompson, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Vern Buchanan",84750,35750,NONE,Q,B
C00343137,POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS--PAC OF AAOS,243000,42,"Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Dwight Evans, Greg Murphy, Greg Steube, Jason Smith, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Doggett, Lloyd Smucker, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Todd Young, Vern Buchanan",157500,85500,AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,Q,B
C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,242250,42,"Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, Don Beyer, Dwight Evans, Greg Murphy, Greg Steube, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Smucker, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Sheldon Whitehouse, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Vern Buchanan",136500,105750,AMERICAN MEDICAL ASSOCIATION,Q,B
C00022343,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",221000,42,"Aaron Bean, Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Dwight Evans, Greg Steube, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Smucker, Marsha Blackburn, Max Miller, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Tim Scott, Vern Buchanan",169000,52000,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC.",Q,B
C00380550,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),167000,41,"Aaron Bean, Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Dwight Evans, Greg Murphy, Greg Steube, Jason Smith, Jimmy Panetta, Jodey Arrington, John Barrasso, John Cornyn, Kevin Hern, Linda Sanchez, Lloyd Smucker, Maggie Hassan, Mark Warner, Mike Carey, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Ron Wyden, Rudy Yakym, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Tim Scott, Vern Buchanan",111000,56000,,Q,B
C00188177,H&R BLOCK INC. POLITICAL ACTION COMMITTEE (BLOCKPAC),129500,41,"Aaron Bean, Adrian Smith, Ben Ray Lujan, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, Dwight Evans, Greg Steube, Gwen Moore, Jason Smith, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Kevin Hern, Linda Sanchez, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Crapo, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Raphael Warnock, Richard Neal, Ron Estes, Stacey Plaskett, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Tim Scott",70500,59000,,Q,B
C00113803,AMERICAN OSTEOPATHIC INFORMATION ASSOCIATION - OSTEOPATHIC POLITICAL ACTION COMMITTEE,154000,41,"Aaron Bean, Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Schweikert, Don Beyer, Dwight Evans, Greg Murphy, Greg Steube, Gwen Moore, Jason Smith, Jimmy Panetta, John Barrasso, John Larson, John Thune, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Doggett, Lloyd Smucker, Maggie Hassan, Marsha Blackburn, Mike Carey, Mike Kelly, Mike Thompson, Randy Feenstra, Richard Neal, Ron Estes, Ron Wyden, Rudy Yakym, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Vern Buchanan",95000,59000,AMERICAN OSTEOPATHIC INFORMATION ASSOCIATION,Q,U
C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,575924,41,"Aaron Bean, Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Greg Murphy, Greg Steube, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Kevin Hern, Linda Sanchez, Lloyd Smucker, Maria Cantwell, Marsha Blackburn, Max Miller, Michelle Fischbach, Mike Carey, Mike Kelly, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Sheldon Whitehouse, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Vern Buchanan",376209,199715,,Q,B
C00012880,AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC),145500,40,"Aaron Bean, Adrian Smith, Ben Ray Lujan, Beth Van Duyne, Bill Cassidy, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Dwight Evans, Greg Murphy, Greg Steube, Gwen Moore, James Lankford, Jason Smith, Jimmy Panetta, Jodey Arrington, John Barrasso, Judy Chu, Kevin Hern, Lloyd Doggett, Lloyd Smucker, Maggie Hassan, Mark Warner, Marsha Blackburn, Mike Crapo, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Wyden, Rudy Yakym, Sheldon Whitehouse, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Tina Smith, Vern Buchanan",97000,48500,AMERICAN PHYSICAL THERAPY ASSOCIATION,Q,B
C00227744,ERNST & YOUNG POLITICAL ACTION COMMITTEE,278500,40,"Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Claudia Tenney, Darin LaHood, David Kustoff, Don Beyer, Dwight Evans, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Kevin Hern, Lloyd Smucker, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi, Tim Scott, Vern Buchanan",163500,115000,,Q,B
C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),266500,40,"Aaron Bean, Adrian Smith, Beth Van Duyne, Blake Moore, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Greg Murphy, Greg Steube, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Doggett, Lloyd Smucker, Marsha Blackburn, Max Miller, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Steven Horsford, Terri Sewell, Thomas Suozzi, Tim Scott, Vern Buchanan",209500,57000,NATIONAL ASSOCIATION OF HOME BUILDERS,Q,B
C00085316,THE CIGNA GROUP EMPLOYEE POLITICAL ACTION COMMITTEE,204000,40,"Aaron Bean, Adrian Smith, Ben Ray Lujan, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Danny Davis, David Kustoff, David Schweikert, Don Beyer, Dwight Evans, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Cornyn, John Larson, Kevin Hern, Linda Sanchez, Maggie Hassan, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steven Horsford, Suzan DelBene, Terri Sewell, Tina Smith, Vern Buchanan",112000,92000,THE CIGNA GROUP,Q,B
C00361758,"T-MOBILE US, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",126500,40,"Aaron Bean, Adrian Smith, Beth Van Duyne, Bill Cassidy, Brad Schneider, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Dwight Evans, Greg Steube, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Linda Sanchez, Lloyd Smucker, Mark Warner, Marsha Blackburn, Mike Carey, Mike Kelly, Mike Thompson, Randy Feenstra, Richard Neal, Ron Estes, Ron Wyden, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Thomas Suozzi",62500,64000,"T-MOBILE US, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",Q,B
C00536573,ABBVIE POLITICAL ACTION COMMITTEE,203500,40,"Adrian Smith, Beth Van Duyne, Bill Cassidy, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, Don Beyer, Greg Murphy, Greg Steube, Gwen Moore, James Lankford, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, Kevin Hern, Linda Sanchez, Lloyd Smucker, Maggie Hassan, Marsha Blackburn, Mike Crapo, Mike Thompson, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steve Daines, Steven Horsford, Suzan DelBene, Terri Sewell, Vern Buchanan",128500,75000,ABBVIE,Q,B
C00248716,COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,234000,40,"Aaron Bean, Adrian Smith, Beth Van Duyne, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Danny Davis, Darin LaHood, David Schweikert, Don Beyer, Dwight Evans, Greg Murphy, Gwen Moore, Jason Smith, Jimmy Gomez, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Judy Chu, Kevin Hern, Linda Sanchez, Lloyd Smucker, Marsha Blackburn, Max Miller, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi",130000,104000,COMCAST CORPORATION,Q,B
C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,270000,40,"Aaron Bean, Adrian Smith, Beth Van Duyne, Blake Moore, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Carol Miller, Claudia Tenney, Danny Davis, Darin LaHood, David Kustoff, David Schweikert, Don Beyer, Gwen Moore, Jason Smith, Jimmy Panetta, Jodey Arrington, John Barrasso, John Larson, Kevin Hern, Linda Sanchez, Maggie Hassan, Marsha Blackburn, Michelle Fischbach, Mike Carey, Mike Kelly, Mike Thompson, Nathaniel Moran, Nicole Malliotakis, Randy Feenstra, Richard Neal, Ron Estes, Rudy Yakym, Stacey Plaskett, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi, Vern Buchanan",149500,120500,HONEYWELL INTERNATIONAL,Q,B
